,Tg,Tg_pred,model_id,Tm,Tm_pred,model,Tg_MAE,Tm_MAE
195,44.0,44.6856226056632,4,,,RF_nopm,0.6856226056631982,
196,44.0,44.6856226056632,4,,,RF_nopm,0.6856226056631982,
197,44.0,44.6856226056632,4,,,RF_nopm,0.6856226056631982,
198,44.0,44.6856226056632,4,,,RF_nopm,0.6856226056631982,
199,44.0,44.6856226056632,4,,,RF_nopm,0.6856226056631982,
200,150.0,106.61413700902878,4,,,RF_nopm,43.38586299097122,
201,150.0,106.61413700902878,4,,,RF_nopm,43.38586299097122,
202,150.0,106.61413700902878,4,,,RF_nopm,43.38586299097122,
203,150.0,106.61413700902878,4,,,RF_nopm,43.38586299097122,
204,150.0,106.61413700902878,4,,,RF_nopm,43.38586299097122,
0,139.0,148.00033383557695,5,,,RF_nopm,9.000333835576953,
1,139.0,148.00033383557695,5,,,RF_nopm,9.000333835576953,
2,139.0,148.00033383557695,5,,,RF_nopm,9.000333835576953,
3,139.0,148.00033383557695,5,,,RF_nopm,9.000333835576953,
4,139.0,148.00033383557695,5,,,RF_nopm,9.000333835576953,
5,124.0,123.55349015395846,5,,,RF_nopm,0.4465098460415362,
6,124.0,123.55349015395846,5,,,RF_nopm,0.4465098460415362,
7,124.0,123.55349015395846,5,,,RF_nopm,0.4465098460415362,
8,124.0,123.55349015395846,5,,,RF_nopm,0.4465098460415362,
9,124.0,123.55349015395846,5,,,RF_nopm,0.4465098460415362,
10,116.0,110.78912481319244,5,,,RF_nopm,5.210875186807556,
11,116.0,110.78912481319244,5,,,RF_nopm,5.210875186807556,
12,116.0,110.78912481319244,5,,,RF_nopm,5.210875186807556,
13,116.0,110.78912481319244,5,,,RF_nopm,5.210875186807556,
14,116.0,110.78912481319244,5,,,RF_nopm,5.210875186807556,
15,176.85,120.55766303643506,5,,,RF_nopm,56.292336963564935,
16,176.85,120.55766303643506,5,,,RF_nopm,56.292336963564935,
17,176.85,120.55766303643506,5,,,RF_nopm,56.292336963564935,
18,176.85,120.55766303643506,5,,,RF_nopm,56.292336963564935,
19,176.85,120.55766303643506,5,,,RF_nopm,56.292336963564935,
20,148.0,120.55766303643506,5,,,RF_nopm,27.44233696356494,
21,148.0,120.55766303643506,5,,,RF_nopm,27.44233696356494,
22,148.0,120.55766303643506,5,,,RF_nopm,27.44233696356494,
23,148.0,120.55766303643506,5,,,RF_nopm,27.44233696356494,
24,148.0,120.55766303643506,5,,,RF_nopm,27.44233696356494,
25,135.85,83.02600695610398,5,,,RF_nopm,52.82399304389601,
26,135.85,83.02600695610398,5,,,RF_nopm,52.82399304389601,
27,135.85,83.02600695610398,5,,,RF_nopm,52.82399304389601,
28,135.85,83.02600695610398,5,,,RF_nopm,52.82399304389601,
29,135.85,83.02600695610398,5,,,RF_nopm,52.82399304389601,
30,89.85,83.02600695610398,5,,,RF_nopm,6.82399304389601,
31,89.85,83.02600695610398,5,,,RF_nopm,6.82399304389601,
32,89.85,83.02600695610398,5,,,RF_nopm,6.82399304389601,
33,89.85,83.02600695610398,5,,,RF_nopm,6.82399304389601,
34,89.85,83.02600695610398,5,,,RF_nopm,6.82399304389601,
35,92.85,76.93108059922469,5,,,RF_nopm,15.918919400775309,
36,92.85,76.93108059922469,5,,,RF_nopm,15.918919400775309,
37,92.85,76.93108059922469,5,,,RF_nopm,15.918919400775309,
38,92.85,76.93108059922469,5,,,RF_nopm,15.918919400775309,
39,92.85,76.93108059922469,5,,,RF_nopm,15.918919400775309,
40,122.0,115.2251244603332,5,,,RF_nopm,6.774875539666795,
41,122.0,115.2251244603332,5,,,RF_nopm,6.774875539666795,
42,122.0,115.2251244603332,5,,,RF_nopm,6.774875539666795,
43,122.0,115.2251244603332,5,,,RF_nopm,6.774875539666795,
44,122.0,115.2251244603332,5,,,RF_nopm,6.774875539666795,
45,50.0,42.948198432856955,5,,,RF_nopm,7.051801567143045,
46,50.0,42.948198432856955,5,,,RF_nopm,7.051801567143045,
