,top_n_features,n_estimators,min_samp,max_depth,mae_pred,rmse_pred,r2_pred,mae_train,rmse_train,r2_train
0,10,10,20,10,29.417413833314857,39.75780780371358,0.6716715967930467,26.20782146069378,34.71751879959716,0.7496422998428927
1,10,50,20,10,21.434832863910277,34.32906312295197,0.7552134806229902,14.613086438302318,24.627444415216154,0.8740198010851354
2,10,100,20,10,21.426629037438072,34.394286977123244,0.7542824276844153,14.039972407719244,24.189235550188542,0.8784631763535817
3,10,200,20,10,21.49010247793114,34.55312542096698,0.7520076592667797,13.683774325661041,23.94303671075835,0.880924597688749
4,10,400,20,10,21.52459875314786,34.6435908427887,0.7507073948052281,13.47664068990314,23.846527985693797,0.8818825927004771
