Tg,Tg_pred,model_id,Tm,Tm_pred,model
101.0,88.22649895160191,0,,,GB_nopm
101.0,88.22649895160191,0,,,GB_nopm
101.0,88.22649895160191,0,,,GB_nopm
101.0,88.22649895160191,0,,,GB_nopm
101.0,88.22649895160191,0,,,GB_nopm
87.85,-0.1311747793049065,0,,,GB_nopm
87.85,-0.1311747793049065,0,,,GB_nopm
87.85,-0.1311747793049065,0,,,GB_nopm
87.85,-0.1311747793049065,0,,,GB_nopm
87.85,-0.1311747793049065,0,,,GB_nopm
126.0,122.08271259764766,0,,,GB_nopm
126.0,122.08271259764766,0,,,GB_nopm
126.0,122.08271259764766,0,,,GB_nopm
126.0,122.08271259764766,0,,,GB_nopm
126.0,122.08271259764766,0,,,GB_nopm
145.0,128.0780039015193,0,,,GB_nopm
145.0,128.0780039015193,0,,,GB_nopm
145.0,128.0780039015193,0,,,GB_nopm
145.0,128.0780039015193,0,,,GB_nopm
145.0,128.0780039015193,0,,,GB_nopm
94.0,128.0780039015193,0,,,GB_nopm
94.0,128.0780039015193,0,,,GB_nopm
94.0,128.0780039015193,0,,,GB_nopm
94.0,128.0780039015193,0,,,GB_nopm
94.0,128.0780039015193,0,,,GB_nopm
110.0,128.0780039015193,0,,,GB_nopm
110.0,128.0780039015193,0,,,GB_nopm
110.0,128.0780039015193,0,,,GB_nopm
110.0,128.0780039015193,0,,,GB_nopm
110.0,128.0780039015193,0,,,GB_nopm
102.0,75.48866696970721,0,,,GB_nopm
102.0,75.48866696970721,0,,,GB_nopm
102.0,75.48866696970721,0,,,GB_nopm
102.0,75.48866696970721,0,,,GB_nopm
102.0,75.48866696970721,0,,,GB_nopm
92.4,94.34451749926767,0,,,GB_nopm
92.4,87.93371513490658,0,,,GB_nopm
92.4,94.34451749926767,0,,,GB_nopm
92.4,89.45399920203623,0,,,GB_nopm
92.4,94.34451749926767,0,,,GB_nopm
122.0,108.78136819069545,0,,,GB_nopm
122.0,108.78136819069545,0,,,GB_nopm
122.0,108.78136819069545,0,,,GB_nopm
122.0,108.78136819069545,0,,,GB_nopm
122.0,108.78136819069545,0,,,GB_nopm
9.850000000000001,6.8644127880408945,0,,,GB_nopm
9.850000000000001,6.8644127880408945,0,,,GB_nopm
9.850000000000001,6.8644127880408945,0,,,GB_nopm
9.850000000000001,6.8644127880408945,0,,,GB_nopm
9.850000000000001,6.8644127880408945,0,,,GB_nopm
40.0,46.41773251972484,0,,,GB_nopm
40.0,46.41773251972484,0,,,GB_nopm
40.0,46.41773251972484,0,,,GB_nopm
40.0,46.41773251972484,0,,,GB_nopm
40.0,46.41773251972484,0,,,GB_nopm
36.0,46.41773251972484,0,,,GB_nopm
36.0,46.41773251972484,0,,,GB_nopm
36.0,46.41773251972484,0,,,GB_nopm
36.0,46.41773251972484,0,,,GB_nopm
36.0,46.41773251972484,0,,,GB_nopm
-22.150000000000006,-22.644799215988726,0,,,GB_nopm
-22.150000000000006,-22.644799215988726,0,,,GB_nopm
-22.150000000000006,-22.644799215988726,0,,,GB_nopm
-22.150000000000006,-22.644799215988726,0,,,GB_nopm
-22.150000000000006,-22.644799215988726,0,,,GB_nopm
11.850000000000001,18.27136414279687,0,,,GB_nopm
11.850000000000001,18.27136414279687,0,,,GB_nopm
11.850000000000001,18.27136414279687,0,,,GB_nopm
11.850000000000001,18.27136414279687,0,,,GB_nopm
11.850000000000001,18.27136414279687,0,,,GB_nopm
-17.0,-15.289612886617306,0,,,GB_nopm
-17.0,-13.951080617418583,0,,,GB_nopm
-17.0,-13.951080617418583,0,,,GB_nopm
-17.0,-15.289612886617306,0,,,GB_nopm
-17.0,-11.7498918939026,0,,,GB_nopm
-42.0,-37.70727081577334,0,,,GB_nopm
-42.0,-37.70727081577334,0,,,GB_nopm
-42.0,-37.70727081577334,0,,,GB_nopm
-42.0,-37.70727081577334,0,,,GB_nopm
-42.0,-37.70727081577334,0,,,GB_nopm
171.0,178.93042592893994,0,,,GB_nopm
171.0,178.93042592893994,0,,,GB_nopm
171.0,178.93042592893994,0,,,GB_nopm
171.0,178.93042592893994,0,,,GB_nopm
171.0,178.93042592893994,0,,,GB_nopm
-47.999999999999986,-42.49453702786538,0,,,GB_nopm
-47.999999999999986,-42.49453702786538,0,,,GB_nopm
-47.999999999999986,-42.49453702786538,0,,,GB_nopm
-47.999999999999986,-42.49453702786538,0,,,GB_nopm
-47.999999999999986,-42.49453702786538,0,,,GB_nopm
70.0,60.29550664595381,0,,,GB_nopm
70.0,60.29550664595381,0,,,GB_nopm
70.0,60.29550664595381,0,,,GB_nopm
70.0,60.29550664595381,0,,,GB_nopm
70.0,60.29550664595381,0,,,GB_nopm
110.0,122.66310360420454,0,,,GB_nopm
110.0,117.65566584897971,0,,,GB_nopm
110.0,122.66310360420454,0,,,GB_nopm
110.0,117.65566584897971,0,,,GB_nopm
110.0,117.65566584897971,0,,,GB_nopm
118.0,119.17631349520653,0,,,GB_nopm
118.0,119.17631349520653,0,,,GB_nopm
118.0,119.17631349520653,0,,,GB_nopm
118.0,119.17631349520653,0,,,GB_nopm
118.0,119.17631349520653,0,,,GB_nopm
102.0,96.6599608780669,0,,,GB_nopm
102.0,99.50293773084886,0,,,GB_nopm
102.0,99.50293773084886,0,,,GB_nopm
102.0,96.6599608780669,0,,,GB_nopm
102.0,96.6599608780669,0,,,GB_nopm
90.5,89.8511634416781,0,,,GB_nopm
90.5,89.8511634416781,0,,,GB_nopm
90.5,89.8511634416781,0,,,GB_nopm
90.5,89.8511634416781,0,,,GB_nopm
90.5,89.8511634416781,0,,,GB_nopm
108.0,104.0093782762608,0,,,GB_nopm
108.0,104.0093782762608,0,,,GB_nopm
108.0,104.0093782762608,0,,,GB_nopm
108.0,104.0093782762608,0,,,GB_nopm
108.0,104.0093782762608,0,,,GB_nopm
113.0,114.97969462149379,0,,,GB_nopm
113.0,114.97969462149379,0,,,GB_nopm
113.0,114.97969462149379,0,,,GB_nopm
113.0,114.97969462149379,0,,,GB_nopm
113.0,114.97969462149379,0,,,GB_nopm
102.7,105.23549078865194,0,,,GB_nopm
102.7,105.53324250997058,0,,,GB_nopm
102.7,105.53324250997058,0,,,GB_nopm
102.7,105.53324250997058,0,,,GB_nopm
102.7,105.23549078865194,0,,,GB_nopm
100.0,101.66594147332769,0,,,GB_nopm
101.0,104.08528586468057,0,,,GB_nopm
100.0,101.66594147332769,0,,,GB_nopm
101.0,104.0093782762608,0,,,GB_nopm
100.0,101.66594147332769,0,,,GB_nopm
101.0,104.08528586468057,0,,,GB_nopm
100.0,101.98280167564053,0,,,GB_nopm
101.0,104.08528586468057,0,,,GB_nopm
100.0,101.98280167564053,0,,,GB_nopm
101.0,104.28621052055821,0,,,GB_nopm
-18.0,-16.045030728366058,0,,,GB_nopm
-18.0,-16.045030728366058,0,,,GB_nopm
-18.0,-16.045030728366058,0,,,GB_nopm
-18.0,-16.045030728366058,0,,,GB_nopm
-18.0,-16.045030728366058,0,,,GB_nopm
39.0,40.18893940669577,0,,,GB_nopm
39.0,40.18893940669577,0,,,GB_nopm
39.0,40.18893940669577,0,,,GB_nopm
39.0,40.18893940669577,0,,,GB_nopm
39.0,40.18893940669577,0,,,GB_nopm
37.0,40.18893940669577,0,,,GB_nopm
37.0,40.18893940669577,0,,,GB_nopm
37.0,40.18893940669577,0,,,GB_nopm
37.0,40.18893940669577,0,,,GB_nopm
37.0,40.18893940669577,0,,,GB_nopm
46.2,48.48543466700643,0,,,GB_nopm
46.2,48.48543466700643,0,,,GB_nopm
46.2,48.48543466700643,0,,,GB_nopm
46.2,48.48543466700643,0,,,GB_nopm
46.2,48.48543466700643,0,,,GB_nopm
55.0,48.48543466700643,0,,,GB_nopm
55.0,48.48543466700643,0,,,GB_nopm
55.0,48.48543466700643,0,,,GB_nopm
55.0,48.48543466700643,0,,,GB_nopm
55.0,48.48543466700643,0,,,GB_nopm
-7.900000000000006,-11.588259275164404,0,,,GB_nopm
-7.900000000000006,-3.294226526303376,0,,,GB_nopm
-7.900000000000006,-11.766450646968337,0,,,GB_nopm
-7.900000000000006,-11.766450646968337,0,,,GB_nopm
-7.900000000000006,-8.55803156382214,0,,,GB_nopm
-3.200000000000003,-1.5563364238017812,0,,,GB_nopm
-3.200000000000003,-1.5563364238017812,0,,,GB_nopm
-3.200000000000003,-1.6529060334037098,0,,,GB_nopm
-3.200000000000003,-1.5563364238017812,0,,,GB_nopm
-3.200000000000003,-1.5563364238017812,0,,,GB_nopm
-12.0,-12.784104654688875,0,,,GB_nopm
-12.0,-12.784104654688875,0,,,GB_nopm
-12.0,-12.784104654688875,0,,,GB_nopm
-12.0,-12.784104654688875,0,,,GB_nopm
-12.0,-12.784104654688875,0,,,GB_nopm
22.0,35.289983407118754,0,,,GB_nopm
22.0,35.289983407118754,0,,,GB_nopm
22.0,35.289983407118754,0,,,GB_nopm
22.0,35.289983407118754,0,,,GB_nopm
22.0,35.289983407118754,0,,,GB_nopm
50.0,53.4243010303301,0,,,GB_nopm
50.0,53.4243010303301,0,,,GB_nopm
50.0,53.4243010303301,0,,,GB_nopm
50.0,53.4243010303301,0,,,GB_nopm
50.0,53.4243010303301,0,,,GB_nopm
45.0,45.533435429337715,0,,,GB_nopm
45.0,45.533435429337715,0,,,GB_nopm
45.0,45.533435429337715,0,,,GB_nopm
45.0,45.533435429337715,0,,,GB_nopm
45.0,45.533435429337715,0,,,GB_nopm
43.0,45.533435429337715,0,,,GB_nopm
43.0,45.533435429337715,0,,,GB_nopm
43.0,45.533435429337715,0,,,GB_nopm
43.0,45.533435429337715,0,,,GB_nopm
43.0,45.533435429337715,0,,,GB_nopm
33.0,45.533435429337715,0,,,GB_nopm
33.0,45.533435429337715,0,,,GB_nopm
33.0,45.533435429337715,0,,,GB_nopm
33.0,45.533435429337715,0,,,GB_nopm
33.0,45.533435429337715,0,,,GB_nopm
93.0,22.749355720951975,0,,,GB_nopm
93.0,22.749355720951975,0,,,GB_nopm
93.0,22.749355720951975,0,,,GB_nopm
93.0,22.749355720951975,0,,,GB_nopm
93.0,22.749355720951975,0,,,GB_nopm
19.0,14.305040110010182,1,,,GB_nopm
19.0,14.305040110010182,1,,,GB_nopm
19.0,14.305040110010182,1,,,GB_nopm
19.0,14.305040110010182,1,,,GB_nopm
19.0,14.305040110010182,1,,,GB_nopm
127.0,91.73289371573368,1,,,GB_nopm
127.0,91.73289371573368,1,,,GB_nopm
127.0,91.73289371573368,1,,,GB_nopm
127.0,91.73289371573368,1,,,GB_nopm
127.0,91.73289371573368,1,,,GB_nopm
59.0,91.73289371573368,1,,,GB_nopm
59.0,91.73289371573368,1,,,GB_nopm
59.0,91.73289371573368,1,,,GB_nopm
59.0,91.73289371573368,1,,,GB_nopm
59.0,91.73289371573368,1,,,GB_nopm
49.6,91.73289371573368,1,,,GB_nopm
49.6,91.73289371573368,1,,,GB_nopm
49.6,91.73289371573368,1,,,GB_nopm
49.6,91.73289371573368,1,,,GB_nopm
49.6,91.73289371573368,1,,,GB_nopm
19.85,32.22725533692609,1,,,GB_nopm
19.85,32.22725533692609,1,,,GB_nopm
19.85,32.22725533692609,1,,,GB_nopm
19.85,32.22725533692609,1,,,GB_nopm
19.85,32.22725533692609,1,,,GB_nopm
131.0,126.49849460564522,1,,,GB_nopm
131.0,126.49849460564522,1,,,GB_nopm
131.0,126.49849460564522,1,,,GB_nopm
131.0,126.49849460564522,1,,,GB_nopm
131.0,126.49849460564522,1,,,GB_nopm
110.0,113.75139764503234,1,,,GB_nopm
110.0,113.75139764503234,1,,,GB_nopm
110.0,113.75139764503234,1,,,GB_nopm
110.0,113.75139764503234,1,,,GB_nopm
110.0,113.75139764503234,1,,,GB_nopm
130.0,125.59664789017745,1,,,GB_nopm
130.0,125.59664789017745,1,,,GB_nopm
130.0,125.59664789017745,1,,,GB_nopm
130.0,125.59664789017745,1,,,GB_nopm
130.0,125.59664789017745,1,,,GB_nopm
130.0,131.45464463502088,1,,,GB_nopm
130.0,131.45464463502088,1,,,GB_nopm
130.0,131.45464463502088,1,,,GB_nopm
130.0,131.45464463502088,1,,,GB_nopm
130.0,131.45464463502088,1,,,GB_nopm
125.0,131.45464463502088,1,,,GB_nopm
125.0,131.45464463502088,1,,,GB_nopm
125.0,131.45464463502088,1,,,GB_nopm
125.0,131.45464463502088,1,,,GB_nopm
125.0,131.45464463502088,1,,,GB_nopm
130.68,131.45464463502088,1,,,GB_nopm
130.68,131.45464463502088,1,,,GB_nopm
130.68,131.45464463502088,1,,,GB_nopm
130.68,131.45464463502088,1,,,GB_nopm
130.68,131.45464463502088,1,,,GB_nopm
126.59,131.45464463502088,1,,,GB_nopm
126.59,131.45464463502088,1,,,GB_nopm
126.59,131.45464463502088,1,,,GB_nopm
126.59,131.45464463502088,1,,,GB_nopm
126.59,131.45464463502088,1,,,GB_nopm
7.850000000000001,9.90847309974972,1,,,GB_nopm
7.850000000000001,9.90847309974972,1,,,GB_nopm
7.850000000000001,9.90847309974972,1,,,GB_nopm
7.850000000000001,9.90847309974972,1,,,GB_nopm
7.850000000000001,9.90847309974972,1,,,GB_nopm
-11.150000000000006,-3.6599847935289347,1,,,GB_nopm
-11.150000000000006,-3.6599847935289347,1,,,GB_nopm
-11.150000000000006,-3.6599847935289347,1,,,GB_nopm
-11.150000000000006,-3.6599847935289347,1,,,GB_nopm
-11.150000000000006,-3.6599847935289347,1,,,GB_nopm
-9.700000000000003,-9.37310629799704,1,,,GB_nopm
-9.700000000000003,-9.864952498077812,1,,,GB_nopm
-9.700000000000003,-9.864952498077812,1,,,GB_nopm
-9.700000000000003,-9.864952498077812,1,,,GB_nopm
-9.700000000000003,-9.864952498077812,1,,,GB_nopm
67.0,61.63877123699747,1,,,GB_nopm
67.0,61.63877123699747,1,,,GB_nopm
67.0,61.63877123699747,1,,,GB_nopm
67.0,61.63877123699747,1,,,GB_nopm
67.0,61.63877123699747,1,,,GB_nopm
158.0,156.54971398945065,1,,,GB_nopm
158.0,156.54971398945065,1,,,GB_nopm
158.0,156.54971398945065,1,,,GB_nopm
158.0,156.54971398945065,1,,,GB_nopm
158.0,156.54971398945065,1,,,GB_nopm
114.5,114.091250213772,1,,,GB_nopm
114.5,114.091250213772,1,,,GB_nopm
114.5,114.091250213772,1,,,GB_nopm
114.5,114.091250213772,1,,,GB_nopm
114.5,114.091250213772,1,,,GB_nopm
102.4,101.39977870721991,1,,,GB_nopm
102.4,101.39977870721991,1,,,GB_nopm
102.4,101.39977870721991,1,,,GB_nopm
102.4,101.39977870721991,1,,,GB_nopm
102.4,101.39977870721991,1,,,GB_nopm
82.0,75.07619661299304,1,,,GB_nopm
82.0,79.15176893338801,1,,,GB_nopm
82.0,79.12377847819909,1,,,GB_nopm
82.0,75.07619661299304,1,,,GB_nopm
82.0,75.94817598731242,1,,,GB_nopm
88.6,84.46798224935432,1,,,GB_nopm
88.6,84.46798224935432,1,,,GB_nopm
88.6,84.46798224935432,1,,,GB_nopm
88.6,84.46798224935432,1,,,GB_nopm
88.6,84.46798224935432,1,,,GB_nopm
41.0,38.767355951626996,1,,,GB_nopm
41.0,38.767355951626996,1,,,GB_nopm
41.0,38.767355951626996,1,,,GB_nopm
41.0,38.767355951626996,1,,,GB_nopm
41.0,38.767355951626996,1,,,GB_nopm
-11.0,-16.308728670440303,1,,,GB_nopm
-11.0,-16.308728670440303,1,,,GB_nopm
-11.0,-16.308728670440303,1,,,GB_nopm
-11.0,-16.308728670440303,1,,,GB_nopm
-11.0,-16.308728670440303,1,,,GB_nopm
-12.0,-16.308728670440303,1,,,GB_nopm
-12.0,-16.308728670440303,1,,,GB_nopm
-12.0,-16.308728670440303,1,,,GB_nopm
-12.0,-16.308728670440303,1,,,GB_nopm
-12.0,-16.308728670440303,1,,,GB_nopm
46.0,48.18095131191504,1,,,GB_nopm
46.0,48.18095131191504,1,,,GB_nopm
46.0,48.18095131191504,1,,,GB_nopm
46.0,48.18095131191504,1,,,GB_nopm
46.0,48.18095131191504,1,,,GB_nopm
59.0,48.18095131191504,1,,,GB_nopm
59.0,48.18095131191504,1,,,GB_nopm
59.0,48.18095131191504,1,,,GB_nopm
59.0,48.18095131191504,1,,,GB_nopm
59.0,48.18095131191504,1,,,GB_nopm
5.0,3.9902937493066304,1,,,GB_nopm
5.0,3.9902937493066304,1,,,GB_nopm
5.0,3.9902937493066304,1,,,GB_nopm
5.0,3.9902937493066304,1,,,GB_nopm
5.0,3.9902937493066304,1,,,GB_nopm
8.0,3.9902937493066304,1,,,GB_nopm
8.0,3.9902937493066304,1,,,GB_nopm
8.0,3.9902937493066304,1,,,GB_nopm
8.0,3.9902937493066304,1,,,GB_nopm
8.0,3.9902937493066304,1,,,GB_nopm
9.0,3.9902937493066304,1,,,GB_nopm
9.0,3.9902937493066304,1,,,GB_nopm
9.0,3.9902937493066304,1,,,GB_nopm
9.0,3.9902937493066304,1,,,GB_nopm
9.0,3.9902937493066304,1,,,GB_nopm
-10.0,3.9902937493066304,1,,,GB_nopm
-10.0,3.9902937493066304,1,,,GB_nopm
-10.0,3.9902937493066304,1,,,GB_nopm
-10.0,3.9902937493066304,1,,,GB_nopm
-10.0,3.9902937493066304,1,,,GB_nopm
74.0,65.93278500552593,1,,,GB_nopm
74.0,65.93278500552593,1,,,GB_nopm
74.0,65.93278500552593,1,,,GB_nopm
74.0,65.93278500552593,1,,,GB_nopm
74.0,65.93278500552593,1,,,GB_nopm
42.0,59.27632122708255,1,,,GB_nopm
42.0,59.27632122708255,1,,,GB_nopm
42.0,59.27632122708255,1,,,GB_nopm
42.0,59.27632122708255,1,,,GB_nopm
42.0,59.27632122708255,1,,,GB_nopm
0.8000000000000043,1.4418343667797302,1,,,GB_nopm
1.5999999999999943,-0.7490041781234709,1,,,GB_nopm
0.8000000000000043,-0.7490041781234709,1,,,GB_nopm
1.5999999999999943,-0.7490041781234709,1,,,GB_nopm
0.8000000000000043,1.4418343667797302,1,,,GB_nopm
1.5999999999999943,-0.7490041781234709,1,,,GB_nopm
0.8000000000000043,-0.7490041781234709,1,,,GB_nopm
1.5999999999999943,-1.216211343181243,1,,,GB_nopm
0.8000000000000043,-1.216211343181243,1,,,GB_nopm
1.5999999999999943,-1.216211343181243,1,,,GB_nopm
14.0,11.208427047449,1,,,GB_nopm
14.0,11.208427047449,1,,,GB_nopm
14.0,11.208427047449,1,,,GB_nopm
14.0,11.208427047449,1,,,GB_nopm
14.0,11.208427047449,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
42.0,40.237166516277846,1,,,GB_nopm
46.0,54.664253915537174,1,,,GB_nopm
46.0,54.664253915537174,1,,,GB_nopm
46.0,54.664253915537174,1,,,GB_nopm
46.0,54.664253915537174,1,,,GB_nopm
46.0,54.664253915537174,1,,,GB_nopm
91.0,83.22020506556694,1,,,GB_nopm
91.0,83.22020506556694,1,,,GB_nopm
91.0,83.22020506556694,1,,,GB_nopm
91.0,83.22020506556694,1,,,GB_nopm
91.0,83.22020506556694,1,,,GB_nopm
47.0,44.27649449593961,1,,,GB_nopm
47.0,44.27649449593961,1,,,GB_nopm
47.0,44.27649449593961,1,,,GB_nopm
47.0,44.27649449593961,1,,,GB_nopm
47.0,44.27649449593961,1,,,GB_nopm
44.0,44.27649449593961,1,,,GB_nopm
44.0,44.27649449593961,1,,,GB_nopm
44.0,44.27649449593961,1,,,GB_nopm
44.0,44.27649449593961,1,,,GB_nopm
44.0,44.27649449593961,1,,,GB_nopm
18.700000000000003,14.322372005686553,2,,,GB_nopm
18.700000000000003,14.322372005686553,2,,,GB_nopm
18.700000000000003,14.322372005686553,2,,,GB_nopm
18.700000000000003,14.322372005686553,2,,,GB_nopm
18.700000000000003,14.322372005686553,2,,,GB_nopm
104.85,88.01130536908767,2,,,GB_nopm
104.85,88.01130536908767,2,,,GB_nopm
104.85,88.01130536908767,2,,,GB_nopm
104.85,88.01130536908767,2,,,GB_nopm
104.85,88.01130536908767,2,,,GB_nopm
111.35,100.38587340870964,2,,,GB_nopm
111.35,103.07699883740636,2,,,GB_nopm
111.35,102.1945867468439,2,,,GB_nopm
111.35,102.53160339263785,2,,,GB_nopm
111.35,101.76048413540497,2,,,GB_nopm
162.85,77.25880814167326,2,,,GB_nopm
162.85,77.25880814167326,2,,,GB_nopm
162.85,77.25880814167326,2,,,GB_nopm
162.85,77.25880814167326,2,,,GB_nopm
162.85,77.25880814167326,2,,,GB_nopm
120.0,46.879991417200635,2,,,GB_nopm
120.0,46.879991417200635,2,,,GB_nopm
120.0,46.879991417200635,2,,,GB_nopm
120.0,46.879991417200635,2,,,GB_nopm
120.0,46.879991417200635,2,,,GB_nopm
7.850000000000001,83.5341082515689,2,,,GB_nopm
7.850000000000001,83.5341082515689,2,,,GB_nopm
7.850000000000001,83.5341082515689,2,,,GB_nopm
7.850000000000001,83.5341082515689,2,,,GB_nopm
7.850000000000001,83.5341082515689,2,,,GB_nopm
82.1,80.95668005992798,2,,,GB_nopm
82.1,80.95668005992798,2,,,GB_nopm
82.1,80.95668005992798,2,,,GB_nopm
82.1,80.95668005992798,2,,,GB_nopm
82.1,80.95668005992798,2,,,GB_nopm
15.850000000000001,60.64047687064071,2,,,GB_nopm
28.85,60.64047687064071,2,,,GB_nopm
15.850000000000001,60.64047687064071,2,,,GB_nopm
28.85,60.64047687064071,2,,,GB_nopm
15.850000000000001,60.64047687064071,2,,,GB_nopm
28.85,60.64047687064071,2,,,GB_nopm
15.850000000000001,60.64047687064071,2,,,GB_nopm
28.85,60.64047687064071,2,,,GB_nopm
15.850000000000001,60.64047687064071,2,,,GB_nopm
28.85,60.64047687064071,2,,,GB_nopm
126.0,128.6690294326104,2,,,GB_nopm
126.0,128.6690294326104,2,,,GB_nopm
126.0,128.6690294326104,2,,,GB_nopm
126.0,128.6690294326104,2,,,GB_nopm
126.0,128.6690294326104,2,,,GB_nopm
116.0,125.80250549231994,2,,,GB_nopm
116.0,125.80250549231994,2,,,GB_nopm
116.0,125.80250549231994,2,,,GB_nopm
116.0,125.80250549231994,2,,,GB_nopm
116.0,125.80250549231994,2,,,GB_nopm
107.0,107.50481256738527,2,,,GB_nopm
107.0,107.50481256738527,2,,,GB_nopm
107.0,107.50481256738527,2,,,GB_nopm
107.0,107.50481256738527,2,,,GB_nopm
107.0,107.50481256738527,2,,,GB_nopm
110.0,107.50481256738527,2,,,GB_nopm
110.0,107.50481256738527,2,,,GB_nopm
110.0,107.50481256738527,2,,,GB_nopm
110.0,107.50481256738527,2,,,GB_nopm
110.0,107.50481256738527,2,,,GB_nopm
179.84999999999997,171.2335447978531,2,,,GB_nopm
179.84999999999997,171.2335447978531,2,,,GB_nopm
179.84999999999997,171.2335447978531,2,,,GB_nopm
179.84999999999997,171.2335447978531,2,,,GB_nopm
179.84999999999997,171.2335447978531,2,,,GB_nopm
117.0,131.26024010180214,2,,,GB_nopm
117.0,131.26024010180214,2,,,GB_nopm
117.0,131.26024010180214,2,,,GB_nopm
117.0,131.26024010180214,2,,,GB_nopm
117.0,131.26024010180214,2,,,GB_nopm
107.0,131.26024010180214,2,,,GB_nopm
107.0,131.26024010180214,2,,,GB_nopm
107.0,131.26024010180214,2,,,GB_nopm
107.0,131.26024010180214,2,,,GB_nopm
107.0,131.26024010180214,2,,,GB_nopm
84.85,131.26024010180214,2,,,GB_nopm
84.85,131.26024010180214,2,,,GB_nopm
84.85,131.26024010180214,2,,,GB_nopm
84.85,131.26024010180214,2,,,GB_nopm
84.85,131.26024010180214,2,,,GB_nopm
-18.14999999999999,-7.176850291955034,2,,,GB_nopm
-18.14999999999999,-7.176850291955034,2,,,GB_nopm
-18.14999999999999,-7.176850291955034,2,,,GB_nopm
-18.14999999999999,-7.176850291955034,2,,,GB_nopm
-18.14999999999999,-7.176850291955034,2,,,GB_nopm
129.0,130.67529071761493,2,,,GB_nopm
129.0,130.67529071761493,2,,,GB_nopm
129.0,130.67529071761493,2,,,GB_nopm
129.0,130.67529071761493,2,,,GB_nopm
129.0,130.67529071761493,2,,,GB_nopm
134.62,130.67529071761493,2,,,GB_nopm
134.62,130.67529071761493,2,,,GB_nopm
