Tm,Tm_pred,Tg,Tg_pred,model_id,model
,254.79343,161.0,151.86577,2,MPNN_ctag
,251.30443,138.0,144.34776,2,MPNN_ctag
,253.94142,161.0,151.53073,2,MPNN_ctag
311.0,322.26474,114.0,117.8024,2,MPNN_ctag
328.0,322.26474,118.0,117.8024,2,MPNN_ctag
311.0,323.48914,114.0,118.06386,2,MPNN_ctag
328.0,323.48923,118.0,118.06386,2,MPNN_ctag
311.0,323.48923,114.0,118.06386,2,MPNN_ctag
328.0,323.48923,118.0,118.06386,2,MPNN_ctag
311.0,323.48923,114.0,118.06386,2,MPNN_ctag
328.0,322.26474,118.0,117.8024,2,MPNN_ctag
311.0,323.48923,114.0,118.06386,2,MPNN_ctag
328.0,322.26474,118.0,117.8024,2,MPNN_ctag
256.0,251.62569,104.0,103.59888,2,MPNN_ctag
252.0,251.62569,107.0,103.59888,2,MPNN_ctag
256.0,251.62569,104.0,103.59887,2,MPNN_ctag
252.0,251.62779,107.0,103.68119,2,MPNN_ctag
256.0,251.62779,104.0,103.68119,2,MPNN_ctag
252.0,251.62779,107.0,103.68119,2,MPNN_ctag
256.0,251.62572,104.0,103.59888,2,MPNN_ctag
252.0,251.62779,107.0,103.68119,2,MPNN_ctag
256.0,251.62779,104.0,103.68119,2,MPNN_ctag
252.0,251.62569,107.0,103.59888,2,MPNN_ctag
224.0,221.69193,67.0,64.62783,2,MPNN_ctag
224.0,22.287962,67.0,61.27256,2,MPNN_ctag
224.0,214.80154,67.0,59.830288,2,MPNN_ctag
224.0,223.84442,67.0,64.29313,2,MPNN_ctag
224.0,152.73131,67.0,45.996826,2,MPNN_ctag
,219.67255,105.0,102.212524,2,MPNN_ctag
,219.58867,105.0,101.89376,2,MPNN_ctag
,219.58453,105.0,101.89651,2,MPNN_ctag
,219.72762,105.0,102.21497,2,MPNN_ctag
,219.5889,105.0,101.89397,2,MPNN_ctag
257.7,256.98627,94.9,94.028946,2,MPNN_ctag
257.7,258.2959,94.9,94.65779,2,MPNN_ctag
257.7,255.66653,94.9,93.452614,2,MPNN_ctag
257.7,256.48404,94.9,94.1413,2,MPNN_ctag
257.7,255.97429,94.9,93.48942,2,MPNN_ctag
,94.20093,-15.0,-15.56562,2,MPNN_ctag
,95.0423,-15.0,-15.583134,2,MPNN_ctag
,91.58125,-15.0,-15.452173,2,MPNN_ctag
,93.80041,-15.0,-15.456513,2,MPNN_ctag
,93.107475,-15.0,-15.180028,2,MPNN_ctag
162.0,165.1064,40.0,39.32582,2,MPNN_ctag
162.0,59.706165,40.0,46.08727,2,MPNN_ctag
162.0,159.27847,40.0,40.776752,2,MPNN_ctag
162.0,61.306118,40.0,39.75975,2,MPNN_ctag
162.0,161.47275,40.0,39.12163,2,MPNN_ctag
,118.6507,-18.0,-11.830686,2,MPNN_ctag
,118.6507,-18.0,-11.830686,2,MPNN_ctag
,118.65071,-18.0,-11.830687,2,MPNN_ctag
,118.6507,-18.0,-11.830684,2,MPNN_ctag
,118.6507,-18.0,-11.830684,2,MPNN_ctag
,151.32823,37.9,40.897766,2,MPNN_ctag
,150.23222,37.9,40.31519,2,MPNN_ctag
,150.1914,37.9,39.72992,2,MPNN_ctag
,151.32004,37.9,40.903797,2,MPNN_ctag
,150.26665,37.9,40.339764,2,MPNN_ctag
192.0,190.67082,,56.321693,2,MPNN_ctag
192.0,191.11047,,55.967625,2,MPNN_ctag
192.0,190.11786,,55.935574,2,MPNN_ctag
192.0,190.34784,,56.643,2,MPNN_ctag
192.0,191.97116,,56.24027,2,MPNN_ctag
208.0,202.41742,,54.86684,2,MPNN_ctag
208.0,202.41743,,54.86684,2,MPNN_ctag
208.0,202.41743,,54.86684,2,MPNN_ctag
208.0,202.41743,,54.86684,2,MPNN_ctag
208.0,202.41742,,54.86684,2,MPNN_ctag
210.0,194.52682,,56.52845,2,MPNN_ctag
210.0,194.52682,,56.528446,2,MPNN_ctag
210.0,202.41743,,54.86684,2,MPNN_ctag
210.0,202.41743,,54.86684,2,MPNN_ctag
210.0,202.41742,,54.86684,2,MPNN_ctag
,108.17121,25.0,30.786251,2,MPNN_ctag
,116.75271,25.0,26.451113,2,MPNN_ctag
,132.50282,25.0,43.719036,2,MPNN_ctag
,103.01013,25.0,35.021946,2,MPNN_ctag
,99.58875,25.0,29.351652,2,MPNN_ctag
178.0,182.40573,,11.811298,2,MPNN_ctag
178.0,182.4958,,11.151132,2,MPNN_ctag
178.0,182.4057,,11.8112955,2,MPNN_ctag
178.0,182.40599,,11.811356,2,MPNN_ctag
178.0,182.49583,,11.151131,2,MPNN_ctag
150.0,139.86674,,0.68333524,2,MPNN_ctag
150.0,139.89594,,0.6836263,2,MPNN_ctag
150.0,141.37509,,-1.7797954,2,MPNN_ctag
150.0,136.96548,,-3.4616246,2,MPNN_ctag
150.0,150.45816,,3.354203,2,MPNN_ctag
51.0,71.93472,,8.616715,2,MPNN_ctag
51.0,120.06352,,0.72656554,2,MPNN_ctag
51.0,64.84946,,6.9174843,2,MPNN_ctag
51.0,71.315025,,8.7933035,2,MPNN_ctag
51.0,67.196556,,8.331088,2,MPNN_ctag
64.0,69.106155,8.0,4.965582,2,MPNN_ctag
69.0,68.755104,,4.5368676,2,MPNN_ctag
64.0,63.35398,8.0,5.448957,2,MPNN_ctag
69.0,72.90525,,8.648462,2,MPNN_ctag
64.0,68.70517,8.0,5.470335,2,MPNN_ctag
69.0,65.53561,,6.7045484,2,MPNN_ctag
64.0,67.08048,8.0,6.974542,2,MPNN_ctag
69.0,66.73302,,7.2730117,2,MPNN_ctag
64.0,63.18629,8.0,5.4072585,2,MPNN_ctag
69.0,72.90442,,8.648997,2,MPNN_ctag
128.0,122.271706,-1.0,2.5565498,2,MPNN_ctag
128.0,122.95976,-1.0,1.4068208,2,MPNN_ctag
128.0,123.56602,-1.0,1.6534635,2,MPNN_ctag
128.0,122.072655,-1.0,3.0726936,2,MPNN_ctag
128.0,131.75114,-1.0,-2.6482322,2,MPNN_ctag
153.0,169.86952,,5.850167,2,MPNN_ctag
153.0,170.20697,,6.9274807,2,MPNN_ctag
153.0,170.20697,,6.927479,2,MPNN_ctag
153.0,169.86952,,5.850167,2,MPNN_ctag
153.0,169.86952,,5.8501678,2,MPNN_ctag
190.0,164.02032,,139.13025,2,MPNN_ctag
190.0,163.97801,,139.17824,2,MPNN_ctag
190.0,163.978,,139.17825,2,MPNN_ctag
190.0,163.97801,,139.17825,2,MPNN_ctag
190.0,164.02031,,139.13026,2,MPNN_ctag
101.0,104.1081,,-4.639569,2,MPNN_ctag
101.0,108.1676,,-6.572922,2,MPNN_ctag
101.0,104.56694,,-4.9876094,2,MPNN_ctag
101.0,104.1081,,-4.639569,2,MPNN_ctag
101.0,104.10811,,-4.639572,2,MPNN_ctag
47.0,36.58236,-61.1,-48.797234,2,MPNN_ctag
47.0,25.643791,-61.1,-42.967022,2,MPNN_ctag
47.0,22.157799,-61.1,-43.809547,2,MPNN_ctag
47.0,25.983963,-61.1,-48.84215,2,MPNN_ctag
47.0,25.982054,-61.1,-48.84144,2,MPNN_ctag
111.0,116.97509,,33.007572,2,MPNN_ctag
111.0,113.71403,,33.1263,2,MPNN_ctag
111.0,103.20892,,32.91585,2,MPNN_ctag
111.0,113.71209,,33.12494,2,MPNN_ctag
111.0,117.51455,,33.04202,2,MPNN_ctag
79.0,71.89881,,9.85409,2,MPNN_ctag
79.0,72.77144,,11.893014,2,MPNN_ctag
79.0,72.18836,,12.947442,2,MPNN_ctag
79.0,72.82458,,11.806845,2,MPNN_ctag
79.0,72.1351,,11.572933,2,MPNN_ctag
,86.32762,-12.0,-13.724053,2,MPNN_ctag
,86.5695,-12.0,-12.199237,2,MPNN_ctag
,90.67644,-12.0,-13.213508,2,MPNN_ctag
,87.67308,-12.0,-14.493056,2,MPNN_ctag
,86.63403,-12.0,-10.854356,2,MPNN_ctag
,92.89505,21.0,22.44088,2,MPNN_ctag
,100.15594,21.0,30.041126,2,MPNN_ctag
,86.998604,21.0,29.67411,2,MPNN_ctag
,90.98094,21.0,29.182135,2,MPNN_ctag
,130.01018,21.0,34.279606,2,MPNN_ctag
,94.63053,9.0,8.661397,2,MPNN_ctag
,94.5676,9.0,9.183312,2,MPNN_ctag
,89.09316,9.0,9.170766,2,MPNN_ctag
,97.767715,9.0,11.14882,2,MPNN_ctag
,91.9597,9.0,8.800594,2,MPNN_ctag
,171.50241,43.0,36.188107,2,MPNN_ctag
,179.8771,43.0,42.169838,2,MPNN_ctag
,175.85928,43.0,35.763634,2,MPNN_ctag
,186.88545,43.0,41.99171,2,MPNN_ctag
,170.78429,43.0,36.001453,2,MPNN_ctag
,186.88548,43.0,41.99171,2,MPNN_ctag
,186.88547,43.0,41.991707,2,MPNN_ctag
,171.50243,43.0,36.188107,2,MPNN_ctag
,171.50243,43.0,36.188107,2,MPNN_ctag
,186.88547,43.0,41.99172,2,MPNN_ctag
,162.4856,42.0,40.821877,2,MPNN_ctag
,173.0599,42.0,41.364914,2,MPNN_ctag
,151.80281,42.0,40.25465,2,MPNN_ctag
,161.65314,42.0,40.73804,2,MPNN_ctag
,174.32385,42.0,41.910038,2,MPNN_ctag
,145.80428,42.0,36.884975,2,MPNN_ctag
,141.04614,42.0,36.790344,2,MPNN_ctag
,156.30396,42.0,39.00611,2,MPNN_ctag
,142.87843,42.0,35.693813,2,MPNN_ctag
,141.16371,42.0,36.34441,2,MPNN_ctag
,102.280426,18.7,7.9526157,3,MPNN_ctag
,102.464424,18.7,10.883319,3,MPNN_ctag
,102.68049,18.7,8.759644,3,MPNN_ctag
,103.01849,18.7,11.57843,3,MPNN_ctag
,102.1541,18.7,7.8013816,3,MPNN_ctag
,239.40596,104.85,90.919235,3,MPNN_ctag
,247.0918,104.85,98.32842,3,MPNN_ctag
,226.3021,104.85,96.99144,3,MPNN_ctag
,226.43796,104.85,92.32693,3,MPNN_ctag
,210.77155,104.85,95.78938,3,MPNN_ctag
,210.36623,111.35,101.99379,3,MPNN_ctag
,204.63275,111.35,101.56544,3,MPNN_ctag
,207.06767,111.35,100.41826,3,MPNN_ctag
,212.27336,111.35,103.986465,3,MPNN_ctag
,215.28662,111.35,100.61307,3,MPNN_ctag
,206.7989,162.85,96.85196,3,MPNN_ctag
,206.7989,162.85,96.85196,3,MPNN_ctag
,206.7989,162.85,96.85195,3,MPNN_ctag
,209.63387,162.85,100.29606,3,MPNN_ctag
,209.63387,162.85,100.29608,3,MPNN_ctag
,182.08963,120.0,118.91484,3,MPNN_ctag
,182.08963,120.0,118.91484,3,MPNN_ctag
,182.08963,120.0,118.91484,3,MPNN_ctag
,182.08963,120.0,118.91484,3,MPNN_ctag
,186.59843,120.0,118.72884,3,MPNN_ctag
,146.1449,7.85,27.743818,3,MPNN_ctag
,146.14491,7.85,27.743818,3,MPNN_ctag
,151.11215,7.85,27.777163,3,MPNN_ctag
,146.1449,7.85,27.743818,3,MPNN_ctag
,151.11215,7.85,27.777163,3,MPNN_ctag
,179.55643,82.1,81.87533,3,MPNN_ctag
,188.12767,82.1,81.00139,3,MPNN_ctag
,189.08661,82.1,83.21147,3,MPNN_ctag
,166.72083,82.1,81.71533,3,MPNN_ctag
,168.17235,82.1,82.27383,3,MPNN_ctag
,159.37282,15.85,99.36103,3,MPNN_ctag
,159.37282,28.85,99.36103,3,MPNN_ctag
,164.22311,15.85,99.84439,3,MPNN_ctag
,164.22311,28.85,99.84439,3,MPNN_ctag
,164.22311,15.85,99.84439,3,MPNN_ctag
,164.22311,28.85,99.8444,3,MPNN_ctag
,159.37282,15.85,99.36103,3,MPNN_ctag
,164.22311,28.85,99.84439,3,MPNN_ctag
,159.37282,15.85,99.36103,3,MPNN_ctag
,164.22311,28.85,99.8444,3,MPNN_ctag
,243.60204,126.0,130.445,3,MPNN_ctag
,240.8779,126.0,130.1158,3,MPNN_ctag
,246.78896,126.0,127.2919,3,MPNN_ctag
,241.02638,126.0,130.21654,3,MPNN_ctag
,245.34357,126.0,125.495766,3,MPNN_ctag
,240.58597,116.0,125.0001,3,MPNN_ctag
,238.01308,116.0,125.94381,3,MPNN_ctag
,242.09798,116.0,124.40264,3,MPNN_ctag
,244.04814,116.0,125.62676,3,MPNN_ctag
,249.26738,116.0,127.115326,3,MPNN_ctag
,223.20378,107.0,107.436035,3,MPNN_ctag
,209.74797,107.0,109.292175,3,MPNN_ctag
,209.83804,107.0,109.7322,3,MPNN_ctag
,218.31812,107.0,107.30665,3,MPNN_ctag
,225.09575,107.0,108.17865,3,MPNN_ctag
,225.87904,110.0,107.818184,3,MPNN_ctag
,212.37682,110.0,109.239296,3,MPNN_ctag
,226.25441,110.0,107.222984,3,MPNN_ctag
,226.85771,110.0,107.56534,3,MPNN_ctag
,213.23267,110.0,108.69191,3,MPNN_ctag
,273.7271,179.85,175.5859,3,MPNN_ctag
,273.7271,179.85,175.58592,3,MPNN_ctag
,275.47998,179.85,175.40497,3,MPNN_ctag
,275.47998,179.85,175.40497,3,MPNN_ctag
,273.72708,179.85,175.5859,3,MPNN_ctag
,189.68483,117.0,136.77232,3,MPNN_ctag
,185.47012,117.0,136.31744,3,MPNN_ctag
,191.47382,117.0,138.28429,3,MPNN_ctag
,235.94194,117.0,147.7572,3,MPNN_ctag
,223.17958,117.0,145.35101,3,MPNN_ctag
,182.11168,107.0,125.78566,3,MPNN_ctag
,177.83711,107.0,101.48211,3,MPNN_ctag
,169.47168,107.0,97.684204,3,MPNN_ctag
,169.04561,107.0,118.707184,3,MPNN_ctag
,161.0843,107.0,94.26166,3,MPNN_ctag
,141.01096,84.85,89.19611,3,MPNN_ctag
,141.01096,84.85,89.19613,3,MPNN_ctag
,144.80464,84.85,93.262634,3,MPNN_ctag
,144.80464,84.85,93.26263,3,MPNN_ctag
,141.01096,84.85,89.19613,3,MPNN_ctag
161.2,156.24419,,-10.13537,3,MPNN_ctag
161.2,157.64897,,-9.933918,3,MPNN_ctag
161.2,156.24419,,-10.13537,3,MPNN_ctag
161.2,156.24419,,-10.135373,3,MPNN_ctag
161.2,157.64897,,-9.933919,3,MPNN_ctag
158.6,156.24419,,-10.13537,3,MPNN_ctag
160.0,157.64897,,-9.93392,3,MPNN_ctag
161.0,157.64897,,-9.933919,3,MPNN_ctag
158.6,157.64897,,-9.933918,3,MPNN_ctag
160.0,156.24419,,-10.135371,3,MPNN_ctag
161.0,156.24419,,-10.135374,3,MPNN_ctag
158.6,157.64897,,-9.933921,3,MPNN_ctag
160.0,156.24419,,-10.135373,3,MPNN_ctag
161.0,157.64897,,-9.933918,3,MPNN_ctag
158.6,157.64897,,-9.933918,3,MPNN_ctag
160.0,156.24419,,-10.135373,3,MPNN_ctag
161.0,157.64897,,-9.933918,3,MPNN_ctag
158.6,156.24419,,-10.135369,3,MPNN_ctag
160.0,157.64897,,-9.93392,3,MPNN_ctag
161.0,156.24419,,-10.135373,3,MPNN_ctag
,157.64897,-18.15,-9.933918,3,MPNN_ctag
,156.24419,-18.15,-10.135373,3,MPNN_ctag
,157.64897,-18.15,-9.933918,3,MPNN_ctag
,156.24419,-18.15,-10.13537,3,MPNN_ctag
,157.64897,-18.15,-9.933919,3,MPNN_ctag
310.0,312.2171,,97.41906,3,MPNN_ctag
310.0,308.03778,,101.0854,3,MPNN_ctag
310.0,308.03778,,101.08539,3,MPNN_ctag
310.0,308.03778,,101.08541,3,MPNN_ctag
310.0,308.0378,,101.0854,3,MPNN_ctag
312.0,312.2171,,97.41906,3,MPNN_ctag
312.0,308.03778,,101.08541,3,MPNN_ctag
312.0,308.03778,,101.08539,3,MPNN_ctag
312.0,308.03778,,101.08538,3,MPNN_ctag
312.0,312.2171,,97.41906,3,MPNN_ctag
,258.06277,129.0,139.9444,3,MPNN_ctag
,284.3557,129.0,128.30418,3,MPNN_ctag
,271.5187,129.0,134.32343,3,MPNN_ctag
,267.7011,129.0,127.88924,3,MPNN_ctag
,254.01237,129.0,135.90805,3,MPNN_ctag
,290.34204,134.62,123.92901,3,MPNN_ctag
,275.2157,134.62,120.76825,3,MPNN_ctag
,289.60153,134.62,125.675125,3,MPNN_ctag
,262.32413,134.62,128.29901,3,MPNN_ctag
,287.0456,134.62,125.68704,3,MPNN_ctag
,133.7742,47.0,46.024254,3,MPNN_ctag
,159.02779,47.0,41.136494,3,MPNN_ctag
,143.67822,47.0,43.183517,3,MPNN_ctag
,145.06795,47.0,45.671963,3,MPNN_ctag
,138.82678,47.0,44.891045,3,MPNN_ctag
,64.204124,-23.15,-26.716082,3,MPNN_ctag
,60.079067,-23.15,-25.465311,3,MPNN_ctag
,64.20413,-23.15,-26.716082,3,MPNN_ctag
,64.20412,-23.15,-26.716078,3,MPNN_ctag
,64.20412,-23.15,-26.716076,3,MPNN_ctag
77.5,99.518585,-15.2,-14.052134,3,MPNN_ctag
77.5,105.06368,-15.2,-11.5873165,3,MPNN_ctag
77.5,66.61707,-15.2,-18.495853,3,MPNN_ctag
77.5,68.773155,-15.2,-17.452925,3,MPNN_ctag
77.5,76.30975,-15.2,-15.87016,3,MPNN_ctag
97.3,73.81123,-10.4,-17.169458,3,MPNN_ctag
97.3,103.56815,-10.4,-11.68552,3,MPNN_ctag
97.3,120.58562,-10.4,-10.153123,3,MPNN_ctag
97.3,81.27638,-10.4,-15.150174,3,MPNN_ctag
97.3,112.67699,-10.4,-11.294366,3,MPNN_ctag
126.2,156.24419,-8.9,-10.135374,3,MPNN_ctag
126.2,126.710464,-8.9,-9.91515,3,MPNN_ctag
126.2,134.41313,-8.9,-9.699572,3,MPNN_ctag
126.2,134.41321,-8.9,-9.699542,3,MPNN_ctag
126.2,134.8699,-8.9,-9.753256,3,MPNN_ctag
85.0,72.585625,-36.0,-39.555737,3,MPNN_ctag
85.0,72.58496,-36.0,-39.555237,3,MPNN_ctag
85.0,72.961525,-36.0,-39.61223,3,MPNN_ctag
85.0,72.76391,-36.0,-39.307228,3,MPNN_ctag
85.0,72.64763,-36.0,-39.46649,3,MPNN_ctag
,174.15182,84.2,86.557045,3,MPNN_ctag
,172.59862,84.2,82.1673,3,MPNN_ctag
,170.72746,84.2,86.33786,3,MPNN_ctag
,173.3074,84.2,81.82469,3,MPNN_ctag
,173.65941,84.2,82.37223,3,MPNN_ctag
,174.78299,87.1,82.446014,3,MPNN_ctag
,175.19476,87.1,89.75005,3,MPNN_ctag
,173.61653,87.1,88.576294,3,MPNN_ctag
,174.33339,87.1,84.17759,3,MPNN_ctag
,173.41324,87.1,81.92357,3,MPNN_ctag
,292.80014,176.0,176.26396,3,MPNN_ctag
,293.202,176.0,174.83516,3,MPNN_ctag
,288.40567,176.0,171.85579,3,MPNN_ctag
,291.0377,176.0,176.66876,3,MPNN_ctag
,295.80762,176.0,176.36115,3,MPNN_ctag
,289.84265,180.0,176.89542,3,MPNN_ctag
,296.40195,180.0,176.37222,3,MPNN_ctag
,288.28326,180.0,175.10474,3,MPNN_ctag
,299.83932,180.0,175.73064,3,MPNN_ctag
,295.08972,180.0,177.16377,3,MPNN_ctag
,292.29608,180.0,180.24403,3,MPNN_ctag
,298.47202,180.0,180.40353,3,MPNN_ctag
,294.95444,180.0,177.47104,3,MPNN_ctag
,289.80423,180.0,175.6496,3,MPNN_ctag
,291.8702,180.0,179.43266,3,MPNN_ctag
,283.91864,86.0,87.79316,3,MPNN_ctag
,284.39853,86.0,88.03631,3,MPNN_ctag
,284.3986,86.0,88.03631,3,MPNN_ctag
,283.91864,86.0,87.79316,3,MPNN_ctag
,284.3986,86.0,88.036316,3,MPNN_ctag
290.9,234.62419,90.8,86.362495,3,MPNN_ctag
290.9,234.62418,90.8,86.362495,3,MPNN_ctag
290.9,234.62419,90.8,86.362495,3,MPNN_ctag
290.9,239.49911,90.8,87.12571,3,MPNN_ctag
290.9,239.49915,90.8,87.12571,3,MPNN_ctag
,275.84296,150.0,155.93703,3,MPNN_ctag
,274.81665,160.0,156.00804,3,MPNN_ctag
,274.81665,150.0,156.00804,3,MPNN_ctag
,275.84296,160.0,155.93701,3,MPNN_ctag
,274.81665,150.0,156.00804,3,MPNN_ctag
,275.84296,160.0,155.93703,3,MPNN_ctag
,274.81662,150.0,156.00804,3,MPNN_ctag
,274.81662,160.0,156.00804,3,MPNN_ctag
,275.84296,150.0,155.93703,3,MPNN_ctag
,274.81662,160.0,156.00804,3,MPNN_ctag
252.0,254.01863,103.0,104.48212,3,MPNN_ctag
252.0,253.08864,103.0,105.48274,3,MPNN_ctag
252.0,254.01866,103.0,104.48212,3,MPNN_ctag
252.0,253.08864,103.0,105.48273,3,MPNN_ctag
252.0,253.08864,103.0,105.48274,3,MPNN_ctag
226.6,251.51988,107.6,111.30046,3,MPNN_ctag
226.6,251.50067,107.6,111.2911,3,MPNN_ctag
226.6,250.03601,107.6,110.15135,3,MPNN_ctag
226.6,251.07678,107.6,111.501,3,MPNN_ctag
226.6,250.03322,107.6,110.15069,3,MPNN_ctag
,213.93283,99.85,92.49792,3,MPNN_ctag
,216.93036,99.85,92.77687,3,MPNN_ctag
,218.77689,99.85,93.378555,3,MPNN_ctag
,213.8316,99.85,92.87592,3,MPNN_ctag
,213.5684,99.85,93.57245,3,MPNN_ctag
,221.02905,86.85,82.997154,3,MPNN_ctag
,212.05945,86.85,85.75772,3,MPNN_ctag
,221.02905,86.85,82.997154,3,MPNN_ctag
,221.02907,86.85,82.997154,3,MPNN_ctag
,221.02905,86.85,82.997154,3,MPNN_ctag
228.0,215.01643,72.0,64.89682,3,MPNN_ctag
228.0,211.80157,72.0,67.09045,3,MPNN_ctag
228.0,215.19936,72.0,65.37143,3,MPNN_ctag
228.0,215.84311,72.0,63.27726,3,MPNN_ctag
228.0,215.42888,72.0,66.933205,3,MPNN_ctag
22.0,225.18895,61.0,67.79932,3,MPNN_ctag
22.0,224.26884,61.0,68.63431,3,MPNN_ctag
22.0,221.89728,61.0,63.912956,3,MPNN_ctag
22.0,224.27155,61.0,65.438034,3,MPNN_ctag
22.0,224.23708,61.0,64.48691,3,MPNN_ctag
245.1,244.29306,89.0,88.228806,3,MPNN_ctag
245.1,244.293,89.0,88.228806,3,MPNN_ctag
245.1,244.28633,89.0,88.15612,3,MPNN_ctag
245.1,244.293,89.0,88.228806,3,MPNN_ctag
245.1,244.293,89.0,88.228806,3,MPNN_ctag
,107.10472,-15.5,-15.622078,3,MPNN_ctag
,103.96021,-15.5,-15.313714,3,MPNN_ctag
,101.927826,-15.5,-14.958593,3,MPNN_ctag
,108.212296,-15.5,-15.318243,3,MPNN_ctag
,107.14329,-15.5,-15.642254,3,MPNN_ctag
60.0,168.34282,,40.34711,3,MPNN_ctag
60.0,168.34398,,40.347168,3,MPNN_ctag
60.0,164.09787,,39.795673,3,MPNN_ctag
60.0,62.100952,,40.886063,3,MPNN_ctag
60.0,161.11012,,41.548565,3,MPNN_ctag
176.0,176.32034,,50.244537,3,MPNN_ctag
176.0,169.97758,,51.31168,3,MPNN_ctag
176.0,170.6879,,51.34906,3,MPNN_ctag
176.0,177.46286,,52.84148,3,MPNN_ctag
176.0,181.98743,,51.922268,3,MPNN_ctag
178.0,192.36635,,54.778923,3,MPNN_ctag
178.0,192.45537,,54.937664,3,MPNN_ctag
178.0,192.6393,,54.993835,3,MPNN_ctag
178.0,190.69052,,52.977394,3,MPNN_ctag
178.0,191.18224,,54.41602,3,MPNN_ctag
,203.2646,49.0,57.884956,3,MPNN_ctag
,205.25797,49.0,55.01247,3,MPNN_ctag
,205.25797,49.0,55.01247,3,MPNN_ctag
,203.2646,49.0,57.88495,3,MPNN_ctag
,205.25797,49.0,55.01247,3,MPNN_ctag
160.0,114.04978,13.0,16.749544,3,MPNN_ctag
160.0,113.81279,13.0,18.79192,3,MPNN_ctag
160.0,147.52856,13.0,17.055296,3,MPNN_ctag
160.0,116.97057,13.0,17.176025,3,MPNN_ctag
160.0,110.53956,13.0,18.241608,3,MPNN_ctag
155.0,176.2583,,6.3970504,3,MPNN_ctag
155.0,154.6895,,1.4735887,3,MPNN_ctag
155.0,152.73169,,4.402491,3,MPNN_ctag
155.0,168.7327,,7.7319393,3,MPNN_ctag
155.0,165.55806,,8.87462,3,MPNN_ctag
,69.17774,9.0,9.318322,3,MPNN_ctag
,68.25542,9.0,8.008533,3,MPNN_ctag
,69.36626,9.0,6.126094,3,MPNN_ctag
,70.34254,9.0,7.5038505,3,MPNN_ctag
,68.19019,9.0,10.04011,3,MPNN_ctag
,141.62198,2.0,3.7390275,3,MPNN_ctag
133.0,128.23347,3.0,-0.7542088,3,MPNN_ctag
,106.79835,2.0,-2.5182714,3,MPNN_ctag
133.0,145.54582,3.0,3.0718842,3,MPNN_ctag
,121.80225,2.0,-7.6777434,3,MPNN_ctag
133.0,144.81227,3.0,3.2485135,3,MPNN_ctag
,122.17392,2.0,-1.5556322,3,MPNN_ctag
133.0,145.52565,3.0,2.8881266,3,MPNN_ctag
,120.23774,2.0,-9.393228,3,MPNN_ctag
133.0,139.44138,3.0,3.9545987,3,MPNN_ctag
147.0,129.67079,4.1,-0.27929,3,MPNN_ctag
147.0,121.80227,4.1,-7.6777263,3,MPNN_ctag
147.0,125.184784,4.1,0.16018242,3,MPNN_ctag
147.0,124.36284,4.1,-0.82990116,3,MPNN_ctag
147.0,120.23774,4.1,-9.393226,3,MPNN_ctag
97.0,103.246315,-16.5,-14.166311,3,MPNN_ctag
97.0,101.42904,-16.5,-15.13316,3,MPNN_ctag
97.0,105.79761,-16.5,-13.441623,3,MPNN_ctag
97.0,120.74446,-16.5,-11.400619,3,MPNN_ctag
97.0,103.286865,-16.5,-14.198511,3,MPNN_ctag
150.0,155.50267,-2.2,-1.6982718,3,MPNN_ctag
150.0,156.91399,-2.2,-1.9647497,3,MPNN_ctag
150.0,155.5029,-2.2,-1.6982721,3,MPNN_ctag
150.0,155.5041,-2.2,-1.698842,3,MPNN_ctag
150.0,155.50267,-2.2,-1.6982714,3,MPNN_ctag
,83.229675,7.0,3.8557272,3,MPNN_ctag
,119.37295,7.0,3.5068426,3,MPNN_ctag
,83.229675,7.0,3.8557272,3,MPNN_ctag
,83.22969,7.0,3.8557281,3,MPNN_ctag
,119.37295,7.0,3.5068445,3,MPNN_ctag
117.0,113.09182,33.0,15.541714,3,MPNN_ctag
117.0,105.51957,33.0,12.395768,3,MPNN_ctag
117.0,114.23211,33.0,15.997624,3,MPNN_ctag
117.0,114.23213,33.0,15.99763,3,MPNN_ctag
117.0,112.45459,33.0,18.332209,3,MPNN_ctag
71.0,70.65032,,13.577135,3,MPNN_ctag
71.0,70.55078,,15.332037,3,MPNN_ctag
71.0,70.63367,,11.491407,3,MPNN_ctag
71.0,63.69775,,18.990025,3,MPNN_ctag
71.0,72.957535,,19.705898,3,MPNN_ctag
,173.99585,40.0,37.186737,3,MPNN_ctag
,158.70561,40.0,37.688835,3,MPNN_ctag
,162.30775,40.0,37.06125,3,MPNN_ctag
,158.7793,40.0,37.722443,3,MPNN_ctag
,158.19722,40.0,38.318027,3,MPNN_ctag
,150.41829,30.0,32.585167,3,MPNN_ctag
,114.67976,30.0,21.113947,3,MPNN_ctag
,76.40918,30.0,21.716404,3,MPNN_ctag
,76.67305,30.0,21.722466,3,MPNN_ctag
,116.752205,30.0,21.115608,3,MPNN_ctag
,117.63219,14.0,12.244778,3,MPNN_ctag
,121.99686,14.0,12.299187,3,MPNN_ctag
,120.479805,14.0,12.327007,3,MPNN_ctag
,107.15569,14.0,12.765984,3,MPNN_ctag
,120.47973,14.0,12.32703,3,MPNN_ctag
,175.25719,42.0,43.952206,3,MPNN_ctag
,175.25719,42.0,43.952206,3,MPNN_ctag
,178.39581,42.0,45.585823,3,MPNN_ctag
,169.74721,42.0,43.74754,3,MPNN_ctag
,175.25716,42.0,43.95221,3,MPNN_ctag
,149.92606,48.0,46.83244,3,MPNN_ctag
