epoch,loss,val_loss
0,34.214111328125,31.771121978759766
1,25.653234481811523,39.25755310058594
2,22.09380531311035,25.900840759277344
3,19.88833999633789,31.40938377380371
4,18.14875602722168,35.002281188964844
5,17.3691349029541,39.951019287109375
6,16.3933048248291,27.626083374023438
7,15.670613288879395,36.2164306640625
8,14.216104507446289,25.302553176879883
9,13.9268798828125,27.14573097229004
10,12.929424285888672,18.998146057128906
11,12.59073543548584,25.80175018310547
12,11.849855422973633,18.873807907104492
13,11.55978775024414,21.17550277709961
14,10.787933349609375,19.695768356323242
15,10.833871841430664,19.91750144958496
16,10.606902122497559,16.729888916015625
17,10.073017120361328,13.80294418334961
18,9.65042781829834,13.772598266601562
19,9.123481750488281,16.70536994934082
20,9.393362998962402,13.474344253540039
21,8.823344230651855,18.42816734313965
22,8.786388397216797,13.73384952545166
23,8.335272789001465,11.31572437286377
24,7.990209102630615,13.8423490524292
25,7.832189559936523,11.791738510131836
26,7.723271369934082,15.593429565429688
27,7.922541618347168,13.295984268188477
28,7.760359287261963,13.660907745361328
29,7.489033222198486,13.093381881713867
30,7.299563407897949,10.87303352355957
31,7.005772590637207,13.149868965148926
32,7.0966267585754395,13.871192932128906
33,6.969058513641357,12.55882453918457
34,6.615321159362793,10.224964141845703
35,6.44181489944458,11.419106483459473
36,6.778070449829102,12.613183975219727
37,6.2482123374938965,11.302197456359863
38,6.141713619232178,12.342674255371094
39,6.194239616394043,11.862338066101074
40,5.968259334564209,11.966336250305176
41,6.003551006317139,10.160218238830566
42,5.755334377288818,9.895628929138184
43,5.710379123687744,10.614168167114258
44,6.052175045013428,10.401871681213379
45,5.591311454772949,10.248257637023926
46,5.645333766937256,10.6037015914917
47,5.456166744232178,10.823457717895508
48,5.474499702453613,10.757479667663574
49,5.425410747528076,11.798869132995605
50,5.358292102813721,10.559746742248535
51,5.396986961364746,10.866835594177246
52,5.177449703216553,10.056901931762695
53,5.2693915367126465,11.27643871307373
54,5.261867523193359,9.901411056518555
