epoch,loss,val_loss
0,33.358097076416016,48.59709548950195
1,23.923259735107422,32.0617790222168
2,20.515567779541016,30.526535034179688
3,19.15069007873535,25.22685432434082
4,17.640254974365234,28.663217544555664
5,15.86674976348877,29.709775924682617
6,15.181504249572754,22.01780128479004
7,14.874317169189453,17.546039581298828
8,14.130938529968262,18.808393478393555
9,13.583650588989258,19.653072357177734
10,13.292387962341309,41.36552047729492
11,12.434179306030273,22.443450927734375
12,12.018686294555664,17.81851577758789
13,12.04973030090332,17.548002243041992
14,11.189577102661133,20.336427688598633
15,11.12561321258545,18.963727951049805
16,10.378750801086426,13.289955139160156
17,9.795373916625977,14.845429420471191
18,10.016572952270508,14.95587158203125
19,9.744074821472168,15.64594554901123
20,9.331242561340332,12.786316871643066
21,9.117152214050293,11.135319709777832
22,9.028681755065918,12.156244277954102
23,8.789267539978027,14.967880249023438
24,8.253902435302734,15.876502990722656
25,8.249070167541504,13.007230758666992
26,7.950727462768555,12.834965705871582
27,7.73113489151001,14.420222282409668
28,7.392701148986816,13.151496887207031
29,7.424891471862793,17.597911834716797
30,7.399935245513916,13.683931350708008
31,6.945407390594482,10.129846572875977
32,6.6905837059021,10.150761604309082
33,6.9805521965026855,13.05879020690918
34,6.9933929443359375,10.097288131713867
35,6.619230270385742,10.137869834899902
36,6.698823928833008,11.898323059082031
37,6.568515777587891,11.22966194152832
38,6.1431708335876465,10.891533851623535
39,6.334705829620361,9.784700393676758
40,5.9225921630859375,8.958813667297363
41,6.05136251449585,12.299758911132812
42,5.897546291351318,11.89858341217041
43,5.824769496917725,10.435928344726562
44,5.745351791381836,11.335867881774902
45,5.556210041046143,10.70541763305664
46,5.868563652038574,10.202396392822266
47,5.444982528686523,10.053561210632324
48,5.588444709777832,10.717596054077148
49,5.463212013244629,9.501874923706055
50,5.37567663192749,10.393918991088867
51,5.244784355163574,10.330523490905762
52,5.19908332824707,10.052287101745605
53,5.120777606964111,9.743413925170898
54,5.100973129272461,10.103480339050293
55,4.976672172546387,9.936262130737305
56,4.9155049324035645,12.04106330871582
