epoch,loss,val_loss
0,36.124202728271484,56.08341598510742
1,24.132978439331055,49.81378173828125
2,21.815414428710938,47.434261322021484
3,19.28643226623535,41.105308532714844
4,17.05933952331543,36.074928283691406
5,15.373906135559082,28.607559204101562
6,14.444708824157715,30.307491302490234
7,13.629525184631348,23.946990966796875
8,13.501080513000488,25.91061019897461
9,12.847094535827637,22.56714630126953
10,12.672883033752441,20.2346134185791
11,11.59462833404541,23.059608459472656
12,10.952047348022461,19.24290657043457
13,10.795385360717773,20.68474769592285
14,10.041024208068848,16.859188079833984
15,9.366976737976074,22.004886627197266
16,9.137641906738281,18.476421356201172
17,9.20374870300293,15.21173095703125
18,8.934953689575195,19.83930015563965
19,8.500563621520996,14.462789535522461
20,8.286371231079102,19.834863662719727
21,8.160123825073242,19.990711212158203
22,8.012471199035645,15.487785339355469
23,7.748538494110107,14.180547714233398
24,7.658117294311523,12.13615608215332
25,7.08295202255249,14.462298393249512
26,7.303075313568115,12.872306823730469
27,7.0213847160339355,13.593854904174805
28,7.079380989074707,12.276305198669434
29,6.728935718536377,11.34448528289795
30,6.608643531799316,12.191904067993164
31,6.600183010101318,13.083691596984863
32,6.540295124053955,11.90304183959961
33,6.3094072341918945,13.471616744995117
34,6.294959545135498,11.27294635772705
35,6.141663551330566,11.265764236450195
36,6.115213871002197,14.073895454406738
37,6.05582857131958,11.078919410705566
38,5.94519567489624,12.810079574584961
39,5.910587310791016,9.495758056640625
40,5.766500949859619,10.336856842041016
41,5.697680473327637,11.416802406311035
42,5.606340408325195,11.293607711791992
43,5.616310119628906,10.614727020263672
44,5.598490238189697,10.912416458129883
45,5.483531951904297,11.875096321105957
46,5.32294225692749,10.729104042053223
47,5.279031753540039,11.581266403198242
48,5.275022029876709,10.142960548400879
49,5.229671955108643,9.830215454101562
50,5.137212753295898,10.077386856079102
51,5.114699840545654,10.10824203491211
52,5.0030107498168945,9.37647533416748
53,5.026605129241943,10.946427345275879
54,4.867665767669678,10.35770320892334
55,4.957420349121094,9.911276817321777
56,4.787288188934326,9.8592529296875
57,4.868540287017822,9.068744659423828
58,4.697120666503906,10.607965469360352
59,4.738829135894775,9.603292465209961
60,4.765740871429443,10.520990371704102
61,4.862285614013672,10.276375770568848
62,4.565356731414795,10.487603187561035
63,4.574591159820557,10.132838249206543
64,4.866805553436279,10.65898323059082
65,4.591423511505127,9.859695434570312
66,4.541703701019287,9.993306159973145
67,4.490621089935303,9.8397798538208
68,4.471246242523193,9.778613090515137
69,4.230132102966309,9.495278358459473
70,4.461024761199951,10.083148956298828
71,4.304337024688721,9.006343841552734
72,4.29722785949707,10.65068244934082
73,4.332763195037842,9.788293838500977
74,4.205931186676025,9.672091484069824
75,4.228975772857666,9.929048538208008
76,4.159222602844238,9.504571914672852
77,4.260488510131836,9.227128982543945
78,4.200324058532715,9.044386863708496
79,4.166147708892822,9.144516944885254
80,4.130130290985107,9.59288501739502
81,4.072601795196533,10.751054763793945
82,4.146988391876221,9.303685188293457
83,4.055092811584473,9.516347885131836
84,4.006261825561523,9.023774147033691
85,3.9031131267547607,8.996954917907715
86,4.044959545135498,8.96501350402832
87,3.9073874950408936,9.194127082824707
88,3.9179444313049316,9.536871910095215
89,3.9083120822906494,9.507795333862305
90,3.825864315032959,8.932679176330566
91,3.855722427368164,9.386697769165039
92,3.873626232147217,9.566789627075195
93,3.8251473903656006,9.124423027038574
94,3.8334217071533203,9.61292839050293
95,3.6704678535461426,10.177557945251465
96,3.8323135375976562,9.336282730102539
97,3.6556363105773926,9.032098770141602
98,3.819782257080078,9.397576332092285
99,3.7318973541259766,9.418648719787598
100,3.7885005474090576,9.642481803894043
101,3.7237179279327393,9.349006652832031
102,3.6088690757751465,9.012937545776367
103,3.5265839099884033,9.591751098632812
104,3.655076503753662,9.187017440795898
105,3.5546133518218994,9.080653190612793
106,3.5451865196228027,8.560134887695312
107,3.527230739593506,9.045880317687988
108,3.5875961780548096,8.631976127624512
109,3.548555374145508,8.63788890838623
110,3.529210090637207,9.152429580688477
111,3.4174273014068604,8.662731170654297
112,3.4889965057373047,8.67164421081543
113,3.4054319858551025,9.379755020141602
114,3.4709978103637695,9.149168014526367
115,3.512453317642212,9.100504875183105
116,3.473965644836426,8.986425399780273
117,3.468060255050659,9.3544282913208
118,3.4539148807525635,9.11726188659668
119,3.3511998653411865,9.287259101867676
120,3.372195243835449,9.191368103027344
121,3.3702733516693115,9.882081031799316
122,3.2696313858032227,8.713767051696777
123,3.405876874923706,8.92328929901123
124,3.3387484550476074,9.089489936828613
125,3.4120216369628906,8.992687225341797
126,3.2726309299468994,9.16057300567627
127,3.3445944786071777,9.865633010864258
128,3.2711873054504395,9.158614158630371
129,3.1370840072631836,8.99229621887207
130,3.238651990890503,9.321934700012207
131,3.240859270095825,8.863194465637207
132,3.231595516204834,8.783149719238281
133,3.1987366676330566,8.750255584716797
134,3.1238067150115967,9.074640274047852
135,3.0888938903808594,8.93442440032959
136,3.091195821762085,8.90379524230957
137,3.0671756267547607,8.956537246704102
